date,ticker,side,price,shares,reason
2012-01-31,RADL3.SA,BUY,2.4076504707336426,24145,REBAL_ADD
2012-01-31,ODPV3.SA,BUY,5.29416561126709,10980,REBAL_ADD
2012-01-31,MILS3.SA,BUY,18.003170013427734,3229,REBAL_ADD
2012-01-31,GRND3.SA,BUY,1.422579646110535,40865,REBAL_ADD
2012-01-31,BBAS3.SA,BUY,5.654139995574951,10281,REBAL_ADD
2012-02-15,BNBR3.SA,SELL,11.736150741577148,3922,STOP_LOSS
2012-02-29,CSAN3.SA,SELL,4.709710597991943,12427,REBAL_DROP
2012-02-29,SCAR3.SA,SELL,21.079011917114254,2607,REBAL_DROP
2012-02-29,MULT3.SA,SELL,9.409987449645996,5858,REBAL_DROP
2012-02-29,ODPV3.SA,SELL,5.421082019805908,10980,REBAL_DROP
2012-02-29,MILS3.SA,SELL,18.601062774658203,3229,REBAL_DROP
2012-02-29,GRND3.SA,SELL,1.5229969024658203,40865,REBAL_DROP
2012-02-29,BBAS3.SA,SELL,5.782217502593994,10281,REBAL_DROP
2012-02-29,TGMA3.SA,BUY,18.01150894165039,3164,REBAL_ADD
2012-02-29,MEAL3.SA,BUY,17.747119903564453,3211,REBAL_ADD
2012-02-29,ABEV3.SA,BUY,6.732326984405518,8466,REBAL_ADD
2012-02-29,MSPA3.SA,BUY,30.229867935180664,1885,REBAL_ADD
2012-02-29,VLID3.SA,BUY,12.988218307495115,4388,REBAL_ADD
2012-02-29,ALPA3.SA,BUY,7.40486478805542,7697,REBAL_ADD
2012-02-29,HBOR3.SA,BUY,19.06950569152832,2988,REBAL_ADD
2012-02-29,EZTC3.SA,BUY,8.32406997680664,6847,REBAL_ADD
2012-04-03,MSPA3.SA,SELL,22.67239761352539,1885,STOP_LOSS
2012-04-30,CEEB3.SA,SELL,21.236068725585938,4131,REBAL_DROP
2012-04-30,PNVL3.SA,SELL,3.8692896366119385,20286,REBAL_DROP
2012-04-30,CPFE3.SA,SELL,14.687556266784668,4660,REBAL_DROP
2012-04-30,JHSF3.SA,SELL,3.855250597000122,16307,REBAL_DROP
2012-04-30,BGIP3.SA,SELL,16.20599365234375,3653,REBAL_DROP
2012-04-30,MYPK3.SA,SELL,21.50853729248047,3123,REBAL_DROP
2012-04-30,TGMA3.SA,SELL,16.677762985229492,3164,REBAL_DROP
2012-04-30,MEAL3.SA,SELL,17.368249893188477,3211,REBAL_DROP
2012-04-30,HBOR3.SA,SELL,21.401386260986328,2988,REBAL_DROP
2012-04-30,EZTC3.SA,SELL,8.984318733215332,6847,REBAL_DROP
2012-04-30,BEEF3.SA,BUY,6.747037410736084,9441,REBAL_ADD
2012-04-30,MDIA3.SA,BUY,14.82904815673828,4295,REBAL_ADD
2012-04-30,EMBR3.SA,BUY,15.15859603881836,4202,REBAL_ADD
2012-04-30,YDUQ3.SA,BUY,5.486268043518066,11610,REBAL_ADD
2012-04-30,PEAB3.SA,BUY,9.188705444335938,6932,REBAL_ADD
2012-04-30,TUPY3.SA,BUY,10.832155227661133,5880,REBAL_ADD
2012-04-30,POMO3.SA,BUY,2.652683734893799,24013,REBAL_ADD
2012-04-30,TOTS3.SA,BUY,9.90817165374756,6428,REBAL_ADD
2012-04-30,MULT3.SA,BUY,10.857675552368164,5866,REBAL_ADD
